,specimenCode,dateImageUploaded
0,antweb1025172,2017/10/11
0,antweb1025176,2017/10/11
0,antweb1025177,2017/10/11
0,antweb1025202,2017/10/13
0,antweb1025222,2017/10/11
0,antweb1025237,2017/10/11
0,antweb1025250,2017/10/11
0,antweb1025255,2017/10/11
0,antweb1025270,2017/10/11
0,antweb1025287,2017/10/12
0,antweb1025313,2017/10/11
0,antweb1025331,2017/10/11
0,antweb1025338,2017/10/11
0,antweb1025354,2017/10/17
0,antweb1025363,2017/10/11
0,antweb1025390,2017/10/11
0,antweb1025419,2017/10/11
0,antweb1025600,2017/10/13
0,antweb1026026,2017/10/11
0,antweb1032000,2017/1/12
0,antweb1032003,2018/4/15
0,antweb1032014,2017/9/23
0,antweb1032015,2017/9/23
0,antweb1032016,2017/9/23
0,antweb1032017,2017/9/23
0,antweb1032021,2017/10/07
0,antweb1032025,2017/9/23
0,antweb1032026,2017/9/23
0,antweb1032042,2017/9/24
0,antweb1032043,2017/9/23
0,antweb1032044,2017/9/23
0,antweb1032049,2017/9/23
0,antweb1032060,2017/9/26
0,antweb1032061,2017/9/23
0,antweb1032065,2018/2/21
0,antweb1032068,2019/10/14
0,antweb1032081,2017/1/19
0,antweb1032082,2017/1/19
0,antweb1032083,2017/9/23
0,antweb1032085,2017/9/23
0,antweb1032094,2017/9/23
0,antweb1032112,2018/4/16
0,antweb1032113,2018/4/15
0,antweb1032115,2017/6/02
0,antweb1032116,2017/6/02
0,antweb1032117,2017/6/02
0,antweb1032121,2017/6/05
0,antweb1032125,2017/6/05
0,antweb1032143,2017/6/05
0,antweb1032145,2017/6/05
0,antweb1032151,2017/6/06
0,antweb1032160,2017/12/22
0,antweb1032161,2017/10/07
0,antweb1032221,2017/5/31
0,antweb1032222,2017/6/02
0,antweb1032227,2017/6/06
0,antweb1032232,2017/6/28
0,antweb1032235,2017/6/29
0,antweb1032246,2017/6/08
0,antweb1032248,2017/6/07
0,antweb1032249,2017/6/07
0,antweb1032257,2017/6/07
0,antweb1032271,2017/10/03
0,antweb1032278,2017/6/04
0,antweb1032315,2017/6/04
0,antweb1032316,2017/6/28
0,antweb1032320,2017/6/06
0,antweb1032321,2017/6/06
0,antweb1032322,2017/6/06
0,antweb1032323,2017/6/06
0,antweb1032325,2017/6/06
0,antweb1032326,2017/6/06
0,antweb1032328,2017/6/06
0,antweb1032332,2017/6/06
0,antweb1032333,2017/6/06
0,antweb1032367,2017/6/08
0,antweb1032370,2017/6/08
0,antweb1032377,2017/10/06
0,antweb1032384,2017/12/30
0,antweb1032386,2017/12/30
0,antweb1032389,2017/12/27
0,antweb1032390,2017/12/27
0,antweb1032396,2018/4/15
0,antweb1032415,2018/4/30
0,antweb1032418,2017/9/22
0,antweb1032419,2017/9/27
0,antweb1032421,2017/10/11
0,antweb1032422,2018/4/16
0,antweb1032427,2017/10/06
0,antweb1032430,2017/9/27
0,antweb1032440,2018/5/17
0,antweb1032444,2017/9/26
0,antweb1032458,2018/1/02
0,antweb1032459,2018/1/02
0,antweb1032460,2018/4/16
0,antweb1032465,2018/4/19
0,antweb1032468,2017/12/25
0,antweb1032474,2017/9/23
0,antweb1032475,2017/10/07
0,antweb1032477,2018/2/01
0,antweb1032488,2018/2/01
0,antweb1032493,2018/4/30
0,antweb1032495,2018/4/30
0,antweb1032496,2017/12/04
0,antweb1032499,2018/4/30
0,antweb1032553,2018/6/24
0,antweb1032694,2017/6/19
0,antweb1032695,2017/12/17
0,antweb1032697,2018/4/24
0,antweb1032698,2017/6/19
0,antweb1032699,2017/6/18
0,antweb1032700,2017/6/19
0,antweb1032706,2017/6/22
0,antweb1032711,2017/9/23
0,antweb1032720,2017/9/23
0,antweb1032732,2017/9/23
0,antweb1032749,2017/9/23
0,antweb1032756,2017/9/23
0,antweb1032835,2017/6/28
0,antweb1032841,2018/5/23
0,antweb1032842,2018/4/19
0,antweb1032901,2017/9/23
0,antweb1032942,2017/10/07
0,antweb1033000,2017/4/11
0,antweb1033001,2017/4/11
0,antweb1033002,2018/7/11
0,antweb1038000,2017/6/29
0,antweb1038001,2017/6/29
0,antweb1038002,2017/6/29
0,antweb1038003,2017/6/29
0,antweb1038007,2017/6/29
0,antweb1038008,2017/6/29
0,antweb1038009,2017/6/29
0,antweb1038010,2017/6/29
0,antweb1038011,2017/6/29
0,antweb1038012,2017/7/07
0,antweb1038013,2017/7/14
0,antweb1038014,2017/7/14
0,antweb1038015,2017/7/14
0,antweb1038016,2017/7/14
0,antweb1038017,2017/7/14
0,antweb1038018,2017/7/14
0,antweb1038019,2017/7/14
0,antweb1038021,2017/7/14
0,antweb1038022,2017/7/14
0,antweb1038025,2017/7/14
0,antweb1038026,2017/7/14
0,antweb1038027,2017/7/14
0,antweb1038028,2017/7/14
0,antweb1038029,2017/7/14
0,antweb1038031,2017/7/14
0,antweb1038032,2017/7/14
0,antweb1038033,2017/7/14
0,antweb1038034,2017/7/14
0,antweb1038036,2017/7/14
0,antweb1038037,2017/7/14
0,antweb1038038,2017/7/14
0,antweb1038039,2017/7/14
0,antweb1038042,2017/7/19
0,antweb1038182,2017/9/23
0,antweb1038183,2018/4/19
0,antweb1038229,2018/1/18
0,antweb1038231,2017/10/12
0,antweb1038232,2017/12/29
0,antweb1038234,2017/12/29
0,antweb1038235,2017/12/26
0,antweb1038237,2017/12/26
0,antweb1038242,2017/12/22
0,antweb1038243,2017/12/22
0,antweb1038244,2017/12/22
0,antweb1038245,2017/11/01
0,antweb1038246,2017/12/22
0,antweb1038247,2017/12/23
0,antweb1038277,2018/5/27
0,antweb1038293,2018/5/27
0,antweb1038303,2018/5/27
0,antweb1038314,2018/1/14
0,antweb1038348,2017/12/01
0,antweb1038378,2018/5/23
0,antweb1038380,2018/5/23
0,antweb1038409,2018/5/23
0,antweb1038462,2018/4/15
0,antweb1038467,2018/5/24
0,antweb1038468,2018/3/26
0,antweb1038544,2017/8/14
0,antweb1038545,2017/8/14
0,antweb1038560,2017/10/27
0,antweb1038561,2017/10/27
0,antweb1038562,2017/10/27
0,antweb1038563,2017/10/27
0,antweb1038564,2017/10/27
0,antweb1038565,2017/10/27
0,antweb1038566,2017/10/27
0,antweb1038567,2017/10/27
0,antweb1038568,2017/10/27
0,antweb1038571,2017/10/27
0,antweb1038572,2017/10/27
0,antweb1038573,2017/10/27
0,antweb1038574,2017/10/27
0,antweb1038575,2017/10/27
0,antweb1038577,2017/10/27
0,antweb1038578,2017/10/27
0,antweb1038579,2017/10/27
0,antweb1038581,2017/10/27
0,antweb1038582,2017/10/27
0,antweb1038928,2018/5/16
0,antweb1038929,2018/5/16
0,antweb1038931,2018/5/17
0,antweb1038933,2018/6/02
0,antweb1038968,2020/4/07
0,antweb1038972,2018/5/23
0,antweb1038992,2017/12/31
0,antweb1038993,2017/12/31
0,antweb1041029,2018/5/30
0,antweb1041030,2018/5/24
0,antweb1041048,2018/5/24
0,antweb1041050,2018/3/25
0,antweb1041064,2018/3/25
0,antweb1041067,2020/4/08
0,antweb1041071,2018/1/12
0,antweb1041072,2018/5/23
0,antweb1041091,2018/2/01
0,antweb1041097,2018/1/06
0,blf0561(26)-1,2005/11/11
0,blf1070(40)-9,2006/5/16
0,blf1745(19)-7,2006/7/19
0,blf1862(05)-16,2005/11/11
0,blf1862(05)-9,2005/11/11
0,blf2072(29)-12,2005/11/11
0,blf2102(14)-8,2005/11/11
0,bmnhp-ii1101,2013/1/31
0,bmnhp-ii1103,2013/1/31
0,bmnhp-ii1109,2013/1/31
0,bmnhp-ii1111a,2013/1/31
0,bmnhp-ii1111b,2013/1/31
0,bmnhp-ii32,2013/1/31
0,bmnhp-ii33,2013/1/31
0,bmnhp17280,2014/9/02
0,bmnhp17649,2013/1/31
0,bmnhp17776,2013/1/31
0,bmnhp17781,2013/1/31
0,bmnhp17786,2013/1/31
0,bmnhp17799,2013/1/31
0,bmnhp18587,2013/1/31
0,bmnhp18806,2013/1/31
0,bmnhp18809,2013/2/04
0,bmnhp18818,2013/2/04
0,bmnhp18819,2013/1/31
0,bmnhp18831,2013/1/31
0,bmnhp18837,2013/1/31
0,bmnhp19035,2013/1/31
0,bmnhp19125,2013/1/31
0,bmnhp20182,2013/1/31
0,bmnhp20546,2014/9/05
0,bmnhp24367,2013/1/31
0,bmnhp24369,2014/9/02
0,bmnhp24379,2013/1/31
0,bmnhp24842,2014/9/02
0,bmnhp24917,2014/9/02
0,bmnhp24963,2014/9/02
0,bmnhp24971,2014/9/02
0,bmnhp24988,2014/9/05
0,bmnhp25083,2014/9/05
0,bmnhp26824,2013/1/31
0,bmnhp26831,2013/1/31
0,bmnhp26833,2013/1/31
0,bmnhp26834,2013/1/31
0,bmnhp27344,2013/1/31
0,bmnhp27345,2013/1/31
0,bmnhp27346,2013/1/31
0,bmnhp27347,2013/1/31
0,bmnhp27348,2013/1/31
0,bmnhp27349,2013/1/31
0,bmnhp27352,2013/1/31
0,bmnhp27630,2013/1/31
0,bmnhp27631,2013/1/31
0,bmnhp27656,2013/1/31
0,bmnhp27680,2013/1/31
0,bmnhp29050,2013/1/31
0,bmnhp29051,2013/1/31
0,bmnhp65422,2013/1/31
0,bmnhp65424,2013/1/31
0,bmnhp8517,2013/1/31
0,bmnhp8750,2014/9/02
0,bmnhp8765,2014/9/02
0,bmnhp8897,2013/1/31
0,bmnhp9082,2014/9/05
0,bmnhp9198,2013/1/31
0,bmnhp9373,2013/1/31
0,bmnhp9494,2014/9/02
0,bmnhp9551,2013/1/31
0,bmnhp9755,2013/1/31
0,bmnhp9774,2014/9/02
0,bmnhp9968,2014/9/02
0,bmnhp9996,2014/9/02
0,casent0000003,2006/6/13
0,casent0000007,2018/3/27
0,casent0000012,2012/7/03
0,casent0000049,2009/10/30
0,casent000005886,2013/4/28
0,casent0000075,2007/3/07
0,casent0000076,2007/3/07
0,casent0000077,2006/6/14
0,casent0000078,2006/5/23
0,casent0000089,2006/6/14
0,casent0000211,2007/3/27
0,casent0000227,2006/2/28
0,casent0000232,2008/1/31
0,casent0000238,2006/2/28
0,casent0000297,2006/2/28
0,casent0000318,2006/6/14
0,casent0000323,2006/6/14
0,casent0000334,2006/6/14
0,casent0000359,2006/6/14
0,casent0000392,2011/5/20
0,casent0000523,2008/11/06
0,casent0000547,2009/4/07
0,casent0000556,2011/12/07
0,casent0000562,2011/11/22
0,casent0000612,2009/9/23
0,casent0000616,2009/9/17
0,casent0000619,2009/9/17
0,casent0000692,2009/6/12
0,casent0000706,2009/7/16
0,casent0000793,2010/10/25
0,casent0000809,2009/9/23
0,casent0000842,2011/12/07
0,casent0000945,2009/9/17
0,casent0000949,2009/9/17
0,casent0001069,2013/2/20
0,casent0001079,2013/2/20
0,casent0001083,2013/2/20
0,casent0001152,2015/1/20
0,casent0001154,2013/2/20
0,casent0001187,2011/3/11
0,casent0001203,2010/10/25
0,casent0001320,2009/4/14
0,casent0001332,2011/2/11
0,casent0001335,2011/12/07
0,casent0001369,2009/6/23
0,casent0001423,2010/10/25
0,casent0001550,2015/3/06
0,casent0001688,2006/6/14
0,casent0001689,2006/6/14
0,casent0001748,2007/9/12
0,casent0001969,2007/3/27
0,casent0002031,2015/9/03
0,casent0002075,2013/2/27
0,casent0002078,2015/9/03
0,casent0002092,2013/2/27
0,casent0002095,2013/2/27
0,casent0002104,2013/3/13
0,casent0002116,2013/2/27
0,casent0002140,2006/7/19
0,casent0002197,2007/11/30
0,casent0002200,2010/10/25
0,casent0002219,2007/10/16
0,casent0002223,2010/10/25
0,casent0002227,2013/12/16
0,casent0002239,2013/5/07
0,casent0002244,2008/2/22
0,casent0002249,2007/12/24
0,casent0002250,2013/10/03
0,casent0002255,2013/5/07
0,casent0002257,2007/11/30
0,casent0002258,2010/11/19
0,casent0002259,2007/4/23
0,casent0002323,2009/4/07
0,casent0002354,2009/8/17
0,casent0002370,2013/10/03
0,casent0002380,2011/3/11
0,casent0002419,2014/1/17
0,casent0002420,2013/10/03
0,casent0002450,2009/8/17
0,casent0002464,2009/8/17
0,casent0002476,2013/2/27
0,casent0002480,2013/2/27
0,casent0002488,2009/4/07
0,casent0002516,2009/4/07
0,casent0002552,2009/8/17
0,casent0002590,2011/3/11
0,casent0002597,2011/3/11
0,casent0002607,2008/8/29
0,casent0002644,2009/6/23
0,casent0002864,2011/8/22
0,casent0003063,2007/4/25
0,casent0003067,2006/6/13
0,casent0003072,2006/6/13
0,casent0003073,2006/6/13
0,casent0003074,2006/5/23
0,casent0003082,2007/12/04
0,casent0003093,2006/6/13
0,casent0003094,2006/5/24
0,casent0003095,2007/4/25
0,casent0003098,2006/5/24
0,casent0003099,2006/5/23
0,casent0003107,2006/5/24
0,casent0003111,2006/5/24
0,casent0003113,2006/5/24
0,casent0003114,2006/6/13
0,casent0003117,2015/6/17
0,casent0003124,2007/1/27
0,casent0003125,2007/1/27
0,casent0003130,2007/1/27
0,casent0003131,2006/6/13
0,casent0003132,2007/1/27
0,casent0003133,2006/6/13
0,casent0003140,2006/6/13
0,casent0003145,2007/3/20
0,casent0003154,2007/3/20
0,casent0003156,2006/6/14
0,casent0003157,2006/6/14
0,casent0003158,2006/6/14
0,casent0003159,2006/6/13
0,casent0003161,2006/6/14
0,casent0003163,2006/6/14
0,casent0003165,2006/6/13
0,casent0003166,2006/6/14
0,casent0003175,2006/6/14
0,casent0003185,2006/6/14
0,casent0003186,2006/6/14
0,casent0003187,2006/6/14
0,casent0003188,2006/6/14
0,casent0003190,2006/6/14
0,casent0003193,2006/6/14
0,casent0003199,2006/6/14
0,casent0003200,2006/6/14
0,casent0003203,2006/6/20
0,casent0003204,2006/6/20
0,casent0003206,2006/6/20
0,casent0003209,2006/6/20
0,casent0003236,2009/5/05
0,casent0003280,2013/7/15
0,casent0003281,2013/2/27
0,casent0003283,2011/11/30
0,casent0003286,2007/3/05
0,casent0003307,2007/3/05
0,casent0003310,2007/3/05
0,casent0003318,2007/3/05
0,casent0003320,2007/3/05
0,casent0003325,2007/3/05
0,casent0003326,2007/3/05
0,casent0003327,2006/5/16
0,casent0003337,2007/3/05
0,casent0003558,2011/5/10
0,casent0003564,2011/5/10
0,casent0003672,2011/1/21
0,casent0003673,2011/1/21
0,casent0003735,2009/9/23
0,casent0003793,2009/9/23
0,casent0003806,2009/8/25
0,casent0003814,2007/3/05
0,casent0003824,2013/12/16
0,casent0003876,2009/6/12
0,casent0003938,2006/6/13
0,casent0003992,2006/5/16
0,casent0004055,2018/5/25
0,casent0004292,2011/7/12
0,casent0004306,2007/3/07
0,casent0004307,2007/3/07
0,casent0004309,2006/7/21
0,casent0004310,2006/7/21
0,casent0004329,2009/7/16
0,casent0004339,2015/9/03
0,casent0004350,2006/8/07
0,casent0004352,2006/8/07
0,casent0004353,2011/12/20
0,casent0004358,2006/8/08
0,casent0004504,2011/11/22
0,casent0004507,2011/11/22
0,casent0004508,2012/1/18
0,casent0004511,2009/4/07
0,casent0004512,2011/12/07
0,casent0004515,2012/1/13
0,casent0004516,2011/11/22
0,casent0004517,2010/6/09
0,casent0004519,2011/11/22
0,casent0004521,2007/6/19
0,casent0004528,2007/4/11
0,casent0004529,2014/8/05
0,casent0004540,2009/7/22
0,casent0004543,2009/4/03
0,casent0004544,2009/4/03
0,casent0004545,2009/4/03
0,casent0004549,2009/4/03
0,casent0004550,2011/12/07
0,casent0004608,2006/5/24
0,casent0004610,2006/7/19
0,casent0004641,2014/5/12
0,casent0004661,2006/6/13
0,casent0004663,2007/5/09
0,casent0004701,2007/4/04
0,casent0004761,2007/3/05
0,casent0004817,2011/2/11
0,casent0004980,2006/5/24
0,casent0004981,2006/6/13
0,casent0005172,2007/3/05
0,casent0005175,2008/2/11
0,casent0005251,2011/5/20
0,casent0005289,2006/2/28
0,casent0005296,2011/4/22
0,casent0005317,2007/3/05
0,casent0005318,2007/3/05
0,casent0005319,2007/3/05
0,casent0005320,2007/3/05
0,casent0005322,2007/3/05
0,casent0005324,2007/3/05
0,casent0005433,2007/2/20
0,casent0005435,2007/2/20
0,casent0005444,2007/2/20
0,casent0005452,2007/2/20
0,casent0005460,2007/2/25
0,casent0005461,2007/2/25
0,casent0005472,2007/2/20
0,casent0005477,2007/2/20
0,casent0005482,2006/5/09
0,casent0005488,2006/5/09
0,casent0005489,2006/5/09
0,casent0005490,2006/5/09
0,casent0005491,2006/5/09
0,casent0005492,2006/5/09
0,casent0005494,2006/5/09
0,casent0005499,2006/5/09
0,casent0005502,2006/5/09
0,casent0005900,2008/1/26
0,casent0005904,2007/4/04
0,casent0005922,2008/6/24
0,casent0005953,2012/5/24
0,casent0005956,2007/4/25
0,casent0005962,2009/1/22
0,casent0006009,2014/12/29
0,casent0006021,2007/3/20
0,casent0006031,2006/6/13
0,casent0006057,2007/4/04
0,casent0006063,2006/6/13
0,casent0006070,2007/2/25
0,casent0006082,2009/8/25
0,casent0006091,2006/6/13
0,casent0006110,2008/2/11
0,casent0006111,2008/2/11
0,casent0006112,2008/2/11
0,casent0006113,2008/5/02
0,casent0006122,2008/2/19
0,casent0006130,2006/6/13
0,casent0006131,2008/1/26
0,casent0006137,2008/7/08
0,casent0006138,2008/7/08
0,casent0006150,2006/6/13
0,casent0006159,2006/6/13
0,casent0006163,2006/4/15
0,casent0006280,2007/3/05
0,casent0006330,2011/5/20
0,casent0006331,2008/3/27
0,casent0006627,2007/5/21
0,casent0006628,2007/5/21
0,casent0006730,2007/5/01
0,casent0006786,2007/5/10
0,casent0006787,2007/5/01
0,casent0006788,2007/5/07
0,casent0006789,2007/12/03
0,casent0006790,2007/4/23
0,casent0006793,2012/3/16
0,casent0006794,2012/3/16
0,casent0006796,2012/3/16
0,casent0006798,2007/4/23
0,casent0006811,2007/4/23
0,casent0006813,2009/10/30
0,casent0006814,2007/4/17
0,casent0006815,2007/4/17
0,casent0006819,2007/4/16
0,casent0006824,2006/7/17
0,casent0006827,2007/4/10
0,casent0006828,2007/5/10
0,casent0006829,2007/5/10
0,casent0006833,2007/4/30
0,casent0006834,2007/4/23
0,casent0006837,2007/12/04
0,casent0006839,2007/4/23
0,casent0006947,2009/10/30
0,casent0006948,2011/12/07
0,casent0006950,2011/12/07
0,casent0006951,2011/12/07
0,casent0006958,2007/4/10
0,casent0007002,2010/5/07
0,casent0007006,2007/4/25
0,casent0007012,2006/1/10
0,casent0007013,2006/1/10
0,casent0007014,2007/5/10
0,casent0007017,2007/4/04
0,casent0007069,2006/6/30
0,casent0007074,2011/4/18
0,casent0007087,2009/9/01
0,casent0007089,2012/1/04
0,casent0007092,2010/8/30
0,casent0007093,2007/4/02
0,casent0007095,2007/4/17
0,casent0007096,2012/1/04
0,casent0007099,2011/3/17
0,casent0007114,2009/4/28
0,casent0007122,2011/6/16
0,casent0007136,2006/7/19
0,casent0007139,2006/7/19
0,casent0007313,2006/6/13
0,casent0007322,2007/5/22
0,casent0007350,2007/5/08
0,casent0007401,2006/8/07
0,casent0007546,2012/4/25
0,casent0007617,2010/6/09
0,casent0007651,2014/6/02
0,casent0007798,2007/4/02
0,casent0007808,2006/8/15
0,casent0007820,2013/2/27
0,casent0007826,2009/9/01
0,casent0007856,2008/2/28
0,casent0007995,2012/5/10
0,casent0008131,2010/5/11
0,casent0008155,2011/4/15
0,casent0008641,2012/3/15
0,casent0008659,2007/5/02
0,casent0008660,2007/4/23
0,casent0008663,2007/5/08
0,casent0008664,2007/4/25
0,casent0008665,2007/4/23
0,casent0008678,2014/11/10
0,casent0008688,2006/8/08
0,casent0008693,2006/8/15
0,casent0008816,2009/7/16
0,casent0009102,2015/9/03
0,casent0009121,2016/12/20
0,casent0009349,2006/6/23
0,casent0009357,2011/12/07
0,casent0009358,2011/12/07
0,casent0009362,2011/12/09
0,casent0009364,2013/7/22
0,casent0009385,2012/10/17
0,casent0009472,2014/1/13
0,casent0009473,2014/1/21
0,casent0009511,2009/5/20
0,casent0009535,2011/5/23
0,casent0009540,2011/5/10
0,casent0009652,2011/7/12
0,casent0009668,2009/5/19
0,casent0009669,2009/5/19
0,casent0009805,2013/10/10
0,casent0009816,2011/12/07
0,casent0009854,2013/11/01
0,casent0009929,2014/4/07
0,casent0009940,2012/5/24
0,casent0009944,2007/4/25
0,casent0009949,2007/4/25
0,casent0009951,2007/2/25
0,casent0009952,2007/5/08
0,casent0009956,2007/5/02
0,casent0009959,2010/7/13
0,casent0009965,2007/3/26
0,casent0009966,2007/3/26
0,casent0009967,2007/3/25
0,casent0009968,2007/3/26
0,casent0009969,2007/3/26
0,casent0009998,2010/7/13
0,casent0010000,2010/5/03
0,casent0010001,2010/5/03
0,casent0010005,2010/5/03
0,casent0010007,2010/5/03
0,casent0010016,2011/2/03
0,casent0010017,2011/2/03
0,casent0010018,2011/2/03
0,casent0010019,2011/2/03
0,casent0010020,2011/2/03
0,casent0010021,2011/2/11
0,casent0010022,2011/2/18
0,casent0010023,2011/2/18
0,casent0010029,2011/2/09
0,casent0010030,2011/2/09
0,casent0010031,2011/2/09
0,casent0010633,2016/3/28
0,casent0010650,2007/9/12
0,casent0010651,2007/9/12
0,casent0010674,2007/5/21
0,casent0010689,2007/1/27
0,casent0010693,2006/6/23
0,casent0010767,2012/5/23
0,casent0010770,2012/5/23
0,casent0010780,2012/5/23
0,casent0010781,2012/5/23
0,casent0010787,2012/5/23
0,casent0010795,2007/12/18
0,casent0010801,2006/3/08
0,casent0010827,2014/4/25
0,casent0010828,2014/4/28
0,casent0010843,2007/9/15
0,casent0010867,2007/10/20
0,casent0010871,2007/5/22
0,casent0010878,2014/4/24
0,casent0010879,2014/4/24
0,casent0010880,2014/4/28
0,casent0010881,2014/4/28
0,casent0010882,2014/4/24
0,casent0010889,2014/4/28
0,casent0010890,2014/4/28
0,casent0010891,2014/4/24
0,casent0010892,2014/4/28
0,casent0010954,2012/12/28
0,casent0010956,2012/4/25
0,casent0010973,2012/12/27
0,casent0010977,2010/11/09
0,casent0010995,2010/11/15
0,casent0010996,2010/11/10
0,casent0011075,2009/5/28
0,casent0011473,2011/12/20
0,casent0011479,2010/6/09
0,casent0011707,2010/11/04
0,casent0011722,2010/11/04
0,casent0011746,2008/10/09
0,casent0011765,2010/11/04
0,casent0011801,2010/11/04
0,casent0011808,2010/11/04
0,casent0011875,2010/11/04
0,casent0011877,2010/11/04
0,casent0011890,2010/11/04
0,casent0011893,2010/11/04
0,casent0011895,2010/11/04
0,casent0011899,2010/11/04
0,casent0011910,2010/11/04
0,casent0011949,2010/11/04
0,casent0011950,2010/11/04
0,casent0011996,2010/11/04
0,casent0011997,2009/8/24
0,casent0012007,2010/11/04
0,casent0012024,2008/10/09
0,casent0012029,2010/11/04
0,casent0012033,2012/3/14
0,casent0012048,2012/3/14
0,casent0012052,2010/11/04
0,casent0012085,2008/10/09
0,casent0012086,2010/11/04
0,casent0012098,2009/8/24
0,casent0012102,2010/11/04
0,casent0012112,2010/11/04
0,casent0012166,2010/11/04
0,casent0012183,2010/11/04
0,casent0012197,2009/4/14
0,casent0012198,2009/8/18
0,casent0012212,2008/10/09
0,casent0012219,2008/10/09
0,casent0012232,2008/10/09
0,casent0012654,2006/12/27
0,casent0012657,2009/4/10
0,casent0012664,2006/12/27
0,casent0012675,2013/12/16
0,casent0012681,2010/11/10
0,casent0012696,2008/11/06
0,casent0012697,2008/1/09
0,casent0012703,2007/3/02
0,casent0012721,2011/3/11
0,casent0012744,2012/1/06
0,casent0012763,2011/9/28
0,casent0012835,2008/11/14
0,casent0012836,2008/5/28
0,casent0012837,2008/6/03
0,casent0012838,2008/11/14
0,casent0012839,2008/5/28
0,casent0012840,2008/5/28
0,casent0012841,2008/5/28
0,casent0012842,2008/5/23
0,casent0012843,2008/5/23
0,casent0012844,2008/5/23
0,casent0012845,2008/11/14
0,casent0012846,2008/5/28
0,casent0012847,2008/6/03
0,casent0012848,2008/5/28
0,casent0012849,2008/5/28
0,casent0012850,2008/5/28
0,casent0012851,2008/5/28
0,casent0012852,2008/5/28
0,casent0012853,2008/5/28
0,casent0012854,2008/5/28
0,casent0012855,2008/5/28
0,casent0012856,2008/5/28
0,casent0012857,2008/5/28
0,casent0012858,2008/5/28
0,casent0012859,2008/5/28
0,casent0012860,2008/5/28
0,casent0012861,2008/5/28
0,casent0012862,2008/5/28
0,casent0012863,2008/5/28
0,casent0012864,2008/5/28
0,casent0012865,2008/5/28
0,casent0013149,2012/7/16
0,casent0013150,2012/7/16
0,casent0013151,2012/7/16
0,casent0013152,2012/7/16
0,casent0013153,2012/7/16
0,casent0013154,2012/7/03
0,casent0013155,2011/10/13
0,casent0014782,2014/7/02
0,casent0015672,2010/12/17
0,casent0016222,2011/5/20
0,casent0016361,2007/10/20
0,casent0016716,2018/5/29
0,casent0016783,2008/2/27
0,casent0016867,2011/10/11
0,casent0016870,2012/7/31
0,casent0017121,2013/10/03
0,casent0017395,2011/6/16
0,casent0017505,2012/2/28
0,casent0017556,2006/7/21
0,casent0017557,2016/6/15
0,casent0018044,2010/12/31
0,casent0018045,2010/12/31
0,casent0018276,2018/5/25
0,casent0018348,2018/5/25
0,casent0018403,2009/10/08
0,casent0019207,2013/1/11
0,casent0019273,2007/10/25
0,casent0019386,2013/12/10
0,casent0019565,2007/11/09
0,casent0020200,2007/11/30
0,casent0020379,2011/3/11
0,casent0020383,2011/11/22
0,casent0020421,2007/12/03
0,casent0020507,2007/12/11
0,casent0020786,2013/10/03
0,casent0020993,2011/5/20
0,casent0021012,2011/5/20
0,casent0021184,2011/12/07
0,casent0021258,2011/7/22
0,casent0021261,2011/6/23
0,casent0021499,2011/7/12
0,casent0021673,2018/5/29
0,casent0021681,2008/9/03
0,casent0021954,2009/7/16
0,casent0021970,2009/4/28
0,casent0022045,2011/7/22
0,casent0022060,2010/10/25
0,casent0022146,2015/9/03
0,casent0022237,2006/7/21
0,casent0022366,2008/2/21
0,casent0022529,2009/9/17
0,casent0023410,2007/11/09
0,casent0023455,2018/5/25
0,casent0023769,2016/6/02
0,casent0024061,2011/7/12
0,casent0024064,2011/7/12
0,casent0024281,2013/12/02
0,casent0024321,2008/2/21
0,casent0024337,2011/7/12
0,casent0024357,2013/12/02
0,casent0024377,2011/7/12
0,casent0024633,2011/5/04
0,casent0024655,2011/5/04
0,casent0025136,2012/4/03
0,casent0025716,2007/10/01
0,casent0026023,2007/12/03
0,casent0026444,2007/10/17
0,casent0026538,2007/12/11
0,casent0026710,2007/10/20
0,casent0026755,2010/12/31
0,casent0027163,2007/10/20
0,casent0027302,2011/12/14
